id,artist_name,year_of_birth,year_of_death,genre,nationality,filename,name_of_pic,year_of_pic,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,Sketch,color1-H,color1-S,color1-V,color2-H,color2-S,color2-V,color3-H,color3-S,color3-V,color4-H,color4-S,color4-V,color5-H,color5-S,color5-V,color6-H,color6-S,color6-V,color7-H,color7-S,color7-V,color8-H,color8-S,color8-V,color9-H,color9-S,color9-V,color10-H,color10-S,color10-V,color_theory_tag,color_intensity,amount_of_main_color,similar_pics
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_122.jpg,A Cotton Office in New Orleans,1873,"#beb292:0.28:(190, 178, 146)","#d7cfae:0.16:(215, 207, 174)","#a1957d:0.094:(161, 149, 125)","#7a4e27:0.094:(122,  78,  39)","#ae956a:0.089:(174, 149, 106)","#52341d:0.079:( 82,  52,  29)","#a3743b:0.062:(163, 116,  59)","#29160f:0.057:( 41,  22,  15)","#816a4b:0.046:(129, 106,  75)","#aeb7af:0.035:(174, 183, 175)",N,43.64,0.23,0.75,48.29,0.19,0.84,40.00,0.22,0.63,28.19,0.68,0.48,37.94,0.39,0.68,26.04,0.65,0.32,32.88,0.64,0.64,16.15,0.63,0.16,34.44,0.42,0.51,126.67,0.05,0.72,warm,0.36211999999999994,2,"Vincent_van_Gogh_506.jpg,Henri_Matisse_90.jpg,Henri_de_Toulouse-Lautrec_35.jpg,Pierre-Auguste_Renoir_317.jpg,Alfred_Sisley_54.jpg,Albrecht_Dürer_236.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_123.jpg,Criminal Physiognomies,1881,"#ca906e:0.2:(202, 144, 110)","#b97453:0.17:(185, 116,  83)","#61302e:0.11:( 97,  48,  46)","#dab094:0.098:(218, 176, 148)","#c0593b:0.092:(192,  89,  59)","#311216:0.072:( 49,  18,  22)","#923d2a:0.071:(146,  61,  42)","#a799a3:0.071:(167, 153, 163)","#8c574e:0.07:(140,  87,  78)","#e7d4d1:0.044:(231, 212, 209)",N,22.17,0.46,0.79,19.41,0.55,0.73,2.35,0.53,0.38,24.00,0.32,0.85,13.53,0.69,0.75,352.26,0.63,0.19,10.96,0.71,0.57,317.14,0.08,0.65,8.71,0.44,0.55,8.18,0.10,0.91,"warm,analogous",0.47529000000000005,3,"Edvard_Munch_12.jpg,Sandro_Botticelli_50.jpg,Pierre-Auguste_Renoir_306.jpg,Vincent_van_Gogh_295.jpg,Pierre-Auguste_Renoir_174.jpg,Gustav_Klimt_25.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_125.jpg,Personal ballerina ballet,1867,"#cab382:0.17:(202, 179, 130)","#78552f:0.14:(120,  85,  47)","#533624:0.13:( 83,  54,  36)","#9f7642:0.11:(159, 118,  66)","#d8bd64:0.085:(216, 189, 100)","#311b16:0.077:( 49,  27,  22)","#6e5750:0.076:(110,  87,  80)","#cec7bd:0.075:(206, 199, 189)","#988268:0.07:(152, 130, 104)","#999096:0.059:(153, 144, 150)",N,40.83,0.36,0.79,31.23,0.61,0.47,22.98,0.57,0.33,33.55,0.58,0.62,46.03,0.54,0.85,11.11,0.55,0.19,14.00,0.27,0.43,35.29,0.08,0.81,32.50,0.32,0.60,320.00,0.06,0.60,"warm,analogous",0.42521,4,"Pablo_Picasso_275.jpg,Leonardo_da_Vinci_95.jpg,Vincent_van_Gogh_60.jpg,Andrei_Rublev_22.jpg,Eugene_Delacroix_3.jpg,Camille_Pissarro_29.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_126.jpg,"Little Dancer, Aged Fourteen",1881,"#512c18:0.17:( 81,  44,  24)","#65432b:0.15:(101,  67,  43)","#7e5430:0.14:(126,  84,  48)","#714028:0.12:(113,  64,  40)","#936e3e:0.11:(147, 110,  62)","#bfc0b1:0.08:(191, 192, 177)","#81694f:0.065:(129, 105,  79)","#a5916a:0.063:(165, 145, 106)","#a19992:0.054:(161, 153, 146)","#321510:0.039:( 50,  21,  16)",N,21.05,0.70,0.32,24.83,0.57,0.40,27.69,0.62,0.49,19.73,0.65,0.44,33.88,0.58,0.58,64.00,0.08,0.75,31.20,0.39,0.51,39.66,0.36,0.65,28.00,0.09,0.63,8.82,0.68,0.20,"warm,analogous",0.51891,5,"Rembrandt_49.jpg,Pablo_Picasso_395.jpg,Edgar_Degas_692.jpg,Pierre-Auguste_Renoir_72.jpg,Edgar_Degas_623.jpg,Paul_Klee_107.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_128.jpg,Unknown,Unknown,"#e78a58:0.15:(231, 138,  88)","#6c4a46:0.12:(108,  74,  70)","#94756c:0.11:(148, 117, 108)","#d5a981:0.11:(213, 169, 129)","#391b1e:0.098:( 57,  27,  30)","#7b312b:0.092:(123,  49,  43)","#aa6b4e:0.089:(170, 107,  78)","#c85638:0.086:(200,  86,  56)","#cbc5b4:0.075:(203, 197, 180)","#d9af5a:0.066:(217, 175,  90)",N,20.98,0.62,0.91,6.32,0.35,0.42,13.50,0.27,0.58,28.57,0.39,0.84,354.00,0.53,0.22,4.50,0.65,0.48,18.91,0.54,0.67,12.50,0.72,0.78,44.35,0.11,0.80,40.16,0.59,0.85,"warm,red,primary,analogous",0.47651,4,"Diego_Rivera_44.jpg,Marc_Chagall_100.jpg,Edgar_Degas_583.jpg,Amedeo_Modigliani_60.jpg,Leonardo_da_Vinci_76.jpg,Pablo_Picasso_38.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_129.jpg,Ballet Dancer in Her Dressing Room,Unknown,"#36232f:0.21:( 54,  35,  47)","#624f53:0.12:( 98,  79,  83)","#443b47:0.11:( 68,  59,  71)","#1f131f:0.11:( 31,  19,  31)","#7a4f4e:0.099:(122,  79,  78)","#543136:0.09:( 84,  49,  54)","#4f606e:0.086:( 79,  96, 110)","#836b6b:0.082:(131, 107, 107)","#52807d:0.06:( 82, 128, 125)","#aa9d8d:0.033:(170, 157, 141)",N,322.11,0.35,0.21,347.37,0.19,0.38,285.00,0.17,0.28,300.00,0.39,0.12,1.36,0.36,0.48,351.43,0.42,0.33,207.10,0.28,0.43,0.00,0.18,0.51,176.09,0.36,0.50,33.10,0.17,0.67,NULL,0.29739,4,"Amedeo_Modigliani_108.jpg,Edgar_Degas_277.jpg,Pierre-Auguste_Renoir_83.jpg,Andrei_Rublev_93.jpg,Vincent_van_Gogh_21.jpg,Vasiliy_Kandinskiy_64.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_130.jpg,La Sortie De Pesage,Unknown,"#be9a55:0.17:(190, 154,  85)","#e0c278:0.16:(224, 194, 120)","#a7783e:0.12:(167, 120,  62)","#d9ab4f:0.11:(217, 171,  79)","#edd89f:0.1:(237, 216, 159)","#82532c:0.083:(130,  83,  44)","#5e402b:0.077:( 94,  64,  43)","#826b49:0.076:(130, 107,  73)","#c4ab7b:0.069:(196, 171, 123)","#3d2e28:0.047:( 61,  46,  40)",N,39.43,0.55,0.75,42.69,0.46,0.88,33.14,0.63,0.65,40.00,0.64,0.85,43.85,0.33,0.93,27.21,0.66,0.51,24.71,0.54,0.37,35.79,0.44,0.51,39.45,0.37,0.77,17.14,0.34,0.24,"warm,analogous",0.5174100000000001,4,"Vincent_van_Gogh_499.jpg,Andrei_Rublev_4.jpg,Andrei_Rublev_11.jpg,Pieter_Bruegel_128.jpg,Camille_Pissarro_44.jpg,Edgar_Degas_477.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_132.jpg,Dancer in front of the Window,1877,"#a39d97:0.2:(163, 157, 151)","#8e9ca6:0.18:(142, 156, 166)","#a9b5b9:0.16:(169, 181, 185)","#797e86:0.098:(121, 126, 134)","#d7e0db:0.098:(215, 224, 219)","#131110:0.096:( 19,  17,  16)","#5097bf:0.065:( 80, 151, 191)","#3d677c:0.062:( 61, 103, 124)","#2c4243:0.039:( 44,  66,  67)","#825544:0.011:(130,  85,  68)",N,30.00,0.07,0.64,205.00,0.14,0.65,195.00,0.09,0.73,216.92,0.10,0.53,146.67,0.04,0.88,20.00,0.16,0.07,201.62,0.58,0.75,200.00,0.51,0.49,182.61,0.34,0.26,16.45,0.48,0.51,NULL,0.17054,3,"Alfred_Sisley_112.jpg,Francisco_Goya_222.jpg,Vincent_van_Gogh_676.jpg,Paul_Gauguin_68.jpg,Joan_Miro_75.jpg,Alfred_Sisley_130.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_133.jpg,Dancer Putting on her Stocking,1912,"#d1b57a:0.19:(209, 181, 122)","#af9c6e:0.14:(175, 156, 110)","#8f7955:0.11:(143, 121,  85)","#d6c59f:0.1:(214, 197, 159)","#656b59:0.097:(101, 107,  89)","#3c4942:0.093:( 60,  73,  66)","#939478:0.091:(147, 148, 120)","#6d583f:0.076:(109,  88,  63)","#1e1917:0.051:( 30,  25,  23)","#4d3224:0.048:( 77,  50,  36)",N,40.69,0.42,0.82,42.46,0.37,0.69,37.24,0.41,0.56,41.45,0.26,0.84,80.00,0.17,0.42,147.69,0.18,0.29,62.14,0.19,0.58,32.61,0.42,0.43,17.14,0.23,0.12,20.49,0.53,0.30,"warm,analogous",0.32231000000000004,3,"Edgar_Degas_599.jpg,Amedeo_Modigliani_73.jpg,Paul_Klee_166.jpg,Vincent_van_Gogh_328.jpg,Vincent_van_Gogh_220.jpg,Pierre-Auguste_Renoir_95.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_135.jpg,Dancer Seated,1872,"#e3b292:0.22:(227, 178, 146)","#81727c:0.13:(129, 114, 124)","#443226:0.12:( 68,  50,  38)","#a18179:0.11:(161, 129, 121)","#775b52:0.092:(119,  91,  82)","#b37c5a:0.074:(179, 124,  90)","#594c51:0.071:( 89,  76,  81)","#b7a3a3:0.069:(183, 163, 163)","#201b18:0.063:( 32,  27,  24)","#7379a0:0.051:(115, 121, 160)",N,23.70,0.36,0.89,320.00,0.12,0.51,24.00,0.44,0.27,12.00,0.25,0.63,14.59,0.31,0.47,22.92,0.50,0.70,336.92,0.15,0.35,0.00,0.11,0.72,22.50,0.25,0.13,232.00,0.28,0.63,"warm,analogous",0.28889,4,"Leonardo_da_Vinci_138.jpg,Paul_Klee_134.jpg,Edgar_Degas_537.jpg,Amedeo_Modigliani_171.jpg,Pablo_Picasso_407.jpg,Francisco_Goya_34.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_137.jpg,Dancer Tilting,1883,"#827953:0.18:(130, 121,  83)","#94966c:0.16:(148, 150, 108)","#9aaf70:0.11:(154, 175, 112)","#595940:0.11:( 89,  89,  64)","#b18f53:0.098:(177, 143,  83)","#71834d:0.093:(113, 131,  77)","#362f24:0.089:( 54,  47,  36)","#c5c370:0.07:(197, 195, 112)","#815e37:0.046:(129,  94,  55)","#d6be90:0.039:(214, 190, 144)",N,48.51,0.36,0.51,62.86,0.28,0.59,80.00,0.36,0.69,60.00,0.28,0.35,38.30,0.53,0.69,80.00,0.41,0.51,36.67,0.33,0.21,58.59,0.43,0.77,31.62,0.57,0.51,39.43,0.33,0.84,"warm,analogous",0.36863000000000007,4,"Titian_184.jpg,Pierre-Auguste_Renoir_323.jpg,Vincent_van_Gogh_227.jpg,Kazimir_Malevich_96.jpg,Paul_Gauguin_178.jpg,Frida_Kahlo_80.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_138.jpg,Dancer and Tambourine,1897,"#181319:0.23:( 24,  19,  25)","#292926:0.15:( 41,  41,  38)","#202031:0.15:( 32,  32,  49)","#43454d:0.1:( 67,  69,  77)","#401c21:0.092:( 64,  28,  33)","#534933:0.068:( 83,  73,  51)","#252e57:0.06:( 37,  46,  87)","#82746a:0.057:(130, 116, 106)","#843f36:0.053:(132,  63,  54)","#b38661:0.038:(179, 134,  97)",N,290.00,0.24,0.10,60.00,0.07,0.16,240.00,0.35,0.19,228.00,0.13,0.30,351.67,0.56,0.25,41.25,0.39,0.33,229.20,0.57,0.34,25.00,0.18,0.51,6.92,0.59,0.52,27.07,0.46,0.70,NULL,0.30245000000000005,3,"Marc_Chagall_164.jpg,Rembrandt_188.jpg,Eugene_Delacroix_25.jpg,Henri_Matisse_50.jpg,Peter_Paul_Rubens_129.jpg,Rembrandt_152.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_139.jpg,Unknown,Unknown,"#dec598:0.19:(222, 197, 152)","#d8d9d0:0.14:(216, 217, 208)","#e2c27b:0.13:(226, 194, 123)","#a38662:0.11:(163, 134,  98)","#6f5c4d:0.084:(111,  92,  77)","#c49b5f:0.082:(196, 155,  95)","#5c3326:0.077:( 92,  51,  38)","#875834:0.073:(135,  88,  52)","#a3a2a0:0.061:(163, 162, 160)","#2a1c1b:0.05:( 42,  28,  27)",N,38.57,0.32,0.87,66.67,0.04,0.85,41.36,0.46,0.89,33.23,0.40,0.64,26.47,0.31,0.44,35.64,0.52,0.77,14.44,0.59,0.36,26.02,0.61,0.53,40.00,0.02,0.64,4.00,0.36,0.16,"warm,analogous",0.3480600000000001,4,"Pablo_Picasso_208.jpg,Francisco_Goya_34.jpg,Vincent_van_Gogh_710.jpg,Pablo_Picasso_406.jpg,Pierre-Auguste_Renoir_274.jpg,Henri_de_Toulouse-Lautrec_58.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_140.jpg,Degas's Dancer's at the Barre,1888,"#442515:0.17:( 68,  37,  21)","#291c13:0.17:( 41,  28,  19)","#66351b:0.11:(102,  53,  27)","#604a2c:0.092:( 96,  74,  44)","#8d562b:0.092:(141,  86,  43)","#cba18c:0.09:(203, 161, 140)","#c08853:0.089:(192, 136,  83)","#9c7059:0.076:(156, 112,  89)","#897446:0.063:(137, 116,  70)","#6f6e56:0.046:(111, 110,  86)",N,20.43,0.69,0.27,24.55,0.54,0.16,20.80,0.74,0.40,34.62,0.54,0.38,26.33,0.70,0.55,20.00,0.31,0.80,29.17,0.57,0.75,20.60,0.43,0.61,41.19,0.49,0.54,57.60,0.23,0.44,"warm,analogous",0.55734,3,"Vincent_van_Gogh_841.jpg,Henri_Matisse_141.jpg,Vincent_van_Gogh_638.jpg,Vincent_van_Gogh_457.jpg,Raphael_44.jpg,Edgar_Degas_457.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_141.jpg,Edmondo and Thérèse Morbilli,1867,"#20161a:0.29:( 32,  22,  26)","#36282a:0.2:( 54,  40,  42)","#ab7936:0.086:(171, 121,  54)","#8c7877:0.08:(140, 120, 119)","#52302b:0.08:( 82,  48,  43)","#624e50:0.077:( 98,  78,  80)","#8e6538:0.061:(142, 101,  56)","#7a4332:0.054:(122,  67,  50)","#c2afb0:0.033:(194, 175, 176)","#d9a165:0.031:(217, 161, 101)",N,336.00,0.31,0.13,351.43,0.26,0.21,34.36,0.68,0.67,2.86,0.15,0.55,7.69,0.48,0.32,354.00,0.20,0.38,31.40,0.61,0.56,14.17,0.59,0.48,356.84,0.10,0.76,31.03,0.53,0.85,warm,0.3549800000000001,2,"Pierre-Auguste_Renoir_224.jpg,Edouard_Manet_75.jpg,Henri_Matisse_89.jpg,Diego_Velazquez_32.jpg,Diego_Velazquez_61.jpg,Edgar_Degas_304.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_144.jpg,Dancer in Her Dressing Room,1879,"#403528:0.26:( 64,  53,  40)","#241c19:0.15:( 36,  28,  25)","#c7a37e:0.11:(199, 163, 126)","#967f66:0.11:(150, 127, 102)","#634a32:0.097:( 99,  74,  50)","#6e665e:0.078:(110, 102,  94)","#b57e59:0.075:(181, 126,  89)","#a89693:0.045:(168, 150, 147)","#494a5e:0.037:( 73,  74,  94)","#a8542a:0.035:(168,  84,  42)",N,32.50,0.38,0.25,16.36,0.31,0.14,30.41,0.37,0.78,31.25,0.32,0.59,29.39,0.49,0.39,30.00,0.15,0.43,24.13,0.51,0.71,8.57,0.13,0.66,237.14,0.22,0.37,20.00,0.75,0.66,"warm,analogous",0.35892,4,"Rene_Magritte_155.jpg,Caravaggio_8.jpg,Vincent_van_Gogh_430.jpg,Giotto_di_Bondone_54.jpg,Mikhail_Vrubel_10.jpg,Edgar_Degas_697.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_146.jpg,Blue Dancers,1899,"#4e3c26:0.19:( 78,  60,  38)","#251713:0.14:( 37,  23,  19)","#6e9787:0.11:(110, 151, 135)","#6fa0a8:0.1:(111, 160, 168)","#452619:0.099:( 69,  38,  25)","#796d47:0.088:(121, 109,  71)","#a5783e:0.085:(165, 120,  62)","#6d4420:0.081:(109,  68,  32)","#4a5c5b:0.063:( 74,  92,  91)","#b2a476:0.049:(178, 164, 118)",N,33.00,0.51,0.31,13.33,0.49,0.15,156.59,0.27,0.59,188.42,0.34,0.66,17.73,0.64,0.27,45.60,0.41,0.47,33.79,0.62,0.65,28.05,0.71,0.43,176.67,0.20,0.36,46.00,0.34,0.70,warm,0.4681100000000001,3,"Francisco_Goya_79.jpg,Henri_de_Toulouse-Lautrec_73.jpg,Edgar_Degas_358.jpg,Sandro_Botticelli_29.jpg,Giotto_di_Bondone_63.jpg,Sandro_Botticelli_62.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_154.jpg,Dancer with a Bouquet of Flowers,1878,"#121720:0.21:( 18,  23,  32)","#848761:0.14:(132, 135,  97)","#a8a670:0.12:(168, 166, 112)","#677260:0.11:(103, 114,  96)","#e1dfd3:0.11:(225, 223, 211)","#a9af9b:0.098:(169, 175, 155)","#91a8bb:0.078:(145, 168, 187)","#4a2e23:0.061:( 74,  46,  35)","#e2bd7d:0.048:(226, 189, 125)","#987457:0.038:(152, 116,  87)",N,218.57,0.44,0.13,64.74,0.28,0.53,57.86,0.33,0.66,96.67,0.16,0.45,51.43,0.06,0.88,78.00,0.11,0.69,207.14,0.22,0.73,16.92,0.53,0.29,38.02,0.45,0.89,26.77,0.43,0.60,analogous,0.29361000000000004,5,"Pierre-Auguste_Renoir_238.jpg,Marc_Chagall_159.jpg,Titian_141.jpg,Raphael_73.jpg,Edgar_Degas_161.jpg,Andy_Warhol_135.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_155.jpg,Dancer with a Fan,1879,"#a6a17e:0.19:(166, 161, 126)","#c4bf96:0.19:(196, 191, 150)","#cdd1ba:0.17:(205, 209, 186)","#676043:0.1:(103,  96,  67)","#a5ae9d:0.1:(165, 174, 157)","#42351f:0.073:( 66,  53,  31)","#848b84:0.067:(132, 139, 132)","#e9f0e2:0.057:(233, 240, 226)","#988445:0.036:(152, 132,  69)","#17110a:0.015:( 23,  17,  10)",N,52.50,0.24,0.65,53.48,0.23,0.77,70.43,0.11,0.82,48.33,0.35,0.40,91.76,0.10,0.68,37.71,0.53,0.26,120.00,0.05,0.55,90.00,0.06,0.94,45.54,0.55,0.60,32.31,0.57,0.09,"warm,analogous",0.22681000000000004,3,"Camille_Pissarro_62.jpg,Pierre-Auguste_Renoir_28.jpg,Edgar_Degas_616.jpg,Vincent_van_Gogh_401.jpg,Pierre-Auguste_Renoir_222.jpg,Alfred_Sisley_248.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_156.jpg,Dancer with a Fan,1880,"#b9a576:0.3:(185, 165, 118)","#af996b:0.29:(175, 153, 107)","#a18960:0.12:(161, 137,  96)","#8e7656:0.078:(142, 118,  86)","#735d44:0.062:(115,  93,  68)","#5a4534:0.05:( 90,  69,  52)","#3c2a1d:0.038:( 60,  42,  29)","#1b100c:0.021:( 27,  16,  12)","#b0a68d:0.018:(176, 166, 141)","#5d3f22:0.017:( 93,  63,  34)",N,42.09,0.36,0.73,40.59,0.39,0.69,37.85,0.40,0.63,34.29,0.39,0.56,31.91,0.41,0.45,26.84,0.42,0.35,25.16,0.52,0.24,16.00,0.56,0.11,42.86,0.20,0.69,29.49,0.63,0.36,"warm,analogous",0.39177,3,"Francisco_Goya_182.jpg,Pablo_Picasso_153.jpg,Vincent_van_Gogh_382.jpg,Vincent_van_Gogh_523.jpg,Mikhail_Vrubel_151.jpg,Vincent_van_Gogh_843.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_157.jpg,Dancer with a Fan,1880,"#d0af5f:0.2:(208, 175,  95)","#9a8d54:0.13:(154, 141,  84)","#b78b4b:0.11:(183, 139,  75)","#85653b:0.099:(133, 101,  59)","#7c7557:0.089:(124, 117,  87)","#5a524c:0.089:( 90,  82,  76)","#55482c:0.088:( 85,  72,  44)","#2b1818:0.087:( 43,  24,  24)","#5b3528:0.067:( 91,  53,  40)","#9d5633:0.042:(157,  86,  51)",N,42.48,0.54,0.82,48.86,0.45,0.60,35.56,0.59,0.72,34.05,0.56,0.52,48.65,0.30,0.49,25.71,0.16,0.35,40.98,0.48,0.33,0.00,0.44,0.17,15.29,0.56,0.36,19.81,0.68,0.62,"warm,analogous",0.47437999999999997,3,"Andrei_Rublev_70.jpg,Francisco_Goya_281.jpg,Paul_Klee_86.jpg,Vincent_van_Gogh_627.jpg,Edgar_Degas_538.jpg,Vasiliy_Kandinskiy_5.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_158.jpg,Dancer,1896,"#edd9b5:0.15:(237, 217, 181)","#dec08f:0.15:(222, 192, 143)","#847060:0.14:(132, 112,  96)","#b8a087:0.12:(184, 160, 135)","#1d1917:0.12:( 29,  25,  23)","#4e4840:0.11:( 78,  72,  64)","#b98c63:0.087:(185, 140,  99)","#5c3523:0.067:( 92,  53,  35)","#a45a31:0.045:(164,  90,  49)","#302b74:0.0066:( 48,  43, 116)",N,38.57,0.24,0.93,37.22,0.36,0.87,26.67,0.27,0.52,30.61,0.27,0.72,20.00,0.21,0.11,34.29,0.18,0.31,28.60,0.46,0.73,18.95,0.62,0.36,21.39,0.70,0.64,244.11,0.63,0.45,"warm,analogous",0.322418,6,"Amedeo_Modigliani_42.jpg,Amedeo_Modigliani_15.jpg,Vincent_van_Gogh_190.jpg,Leonardo_da_Vinci_21.jpg,Salvador_Dali_77.jpg,Albrecht_Dürer_152.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_159.jpg,The Green Dancer,Unknown,"#d7b9a0:0.26:(215, 185, 160)","#cca98c:0.15:(204, 169, 140)","#ddc9be:0.14:(221, 201, 190)","#bca094:0.11:(188, 160, 148)","#9c7d73:0.087:(156, 125, 115)","#8e654f:0.069:(142, 101,  79)","#71534f:0.062:(113,  83,  79)","#b48968:0.057:(180, 137, 104)","#402420:0.037:( 64,  36,  32)","#663e2b:0.034:(102,  62,  43)",Y,27.27,0.26,0.84,27.19,0.31,0.80,21.29,0.14,0.87,18.00,0.21,0.74,14.63,0.26,0.61,20.95,0.44,0.56,7.06,0.30,0.44,26.05,0.42,0.71,7.50,0.50,0.25,19.32,0.58,0.40,NULL,0.2905400000000001,4,"Henri_Matisse_156.jpg,Rene_Magritte_22.jpg,Claude_Monet_70.jpg,Pieter_Bruegel_63.jpg,Edgar_Degas_537.jpg,Edgar_Degas_76.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_161.jpg,Dancer in Her Dressing Room,1879,"#14131d:0.23:( 20,  19,  29)","#ece8ea:0.17:(236, 232, 234)","#5c658e:0.12:( 92, 101, 142)","#486cb3:0.11:( 72, 108, 179)","#778cc0:0.1:(119, 140, 192)","#2f3554:0.07:( 47,  53,  84)","#b6b9d5:0.065:(182, 185, 213)","#897f90:0.063:(137, 127, 144)","#493b45:0.061:( 73,  59,  69)","#a15141:0.02:(161,  81,  65)",N,246.00,0.34,0.11,330.00,0.02,0.93,229.20,0.35,0.56,219.81,0.60,0.70,222.74,0.38,0.75,230.27,0.44,0.33,234.19,0.15,0.84,275.29,0.12,0.56,317.14,0.19,0.29,10.00,0.60,0.63,analogous,0.2993,4,"Rembrandt_13.jpg,Pierre-Auguste_Renoir_90.jpg,Andy_Warhol_135.jpg,Raphael_50.jpg,Edgar_Degas_459.jpg,Titian_141.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_162.jpg,Rider in a Red Coat,1868,"#f5dc8e:0.35:(245, 220, 142)","#f5dd9c:0.24:(245, 221, 156)","#f1d375:0.13:(241, 211, 117)","#d45b21:0.12:(212,  91,  33)","#eabc4e:0.052:(234, 188,  78)","#cc9144:0.025:(204, 145,  68)","#ae5126:0.023:(174,  81,  38)","#834d2c:0.023:(131,  77,  44)","#4f3223:0.022:( 79,  50,  35)","#f0deba:0.02:(240, 222, 186)",N,45.44,0.42,0.96,43.82,0.36,0.96,45.48,0.51,0.95,19.44,0.84,0.83,42.31,0.67,0.92,33.97,0.67,0.80,18.97,0.78,0.68,22.76,0.66,0.51,20.45,0.56,0.31,40.00,0.23,0.94,"warm,analogous",0.50213,4,"Pablo_Picasso_233.jpg,Paul_Cezanne_40.jpg,Pablo_Picasso_17.jpg,Vincent_van_Gogh_345.jpg,Paul_Gauguin_102.jpg,Gustav_Klimt_106.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_165.jpg,Unknown,Unknown,"#9b9083:0.19:(155, 144, 131)","#a18764:0.17:(161, 135, 100)","#ada4af:0.13:(173, 164, 175)","#c6b197:0.13:(198, 177, 151)","#74634e:0.097:(116,  99,  78)","#7e777f:0.075:(126, 119, 127)","#9c7037:0.067:(156, 112,  55)","#6f3018:0.058:(111,  48,  24)","#3e2a23:0.055:( 62,  42,  35)","#b55026:0.029:(181,  80,  38)",N,32.50,0.15,0.61,34.43,0.38,0.63,289.09,0.06,0.69,33.19,0.24,0.78,33.16,0.33,0.45,292.50,0.06,0.50,33.86,0.65,0.61,16.55,0.78,0.44,15.56,0.44,0.24,17.62,0.79,0.71,"warm,analogous",0.30451,4,"Georges_Seurat_14.jpg,Paul_Gauguin_302.jpg,Andrei_Rublev_37.jpg,Michelangelo_14.jpg,Frida_Kahlo_32.jpg,Albrecht_Dürer_85.jpg"
30,Edgar Degas,1834,1917,Impressionism,French,Edgar_Degas_168.jpg,Three Dancers in Purple Skirts,1895,"#46322a:0.16:( 70,  50,  42)","#655347:0.15:(101,  83,  71)","#2a1b1a:0.12:( 42,  27,  26)","#846142:0.11:(132,  97,  66)","#5f3922:0.1:( 95,  57,  34)","#8d7a6a:0.093:(141, 122, 106)","#c68945:0.073:(198, 137,  69)","#9b632c:0.069:(155,  99,  44)","#b38a63:0.066:(179, 138,  99)","#c9b19c:0.061:(201, 177, 156)",N,17.14,0.40,0.27,24.00,0.30,0.40,3.75,0.38,0.16,28.18,0.50,0.52,22.62,0.64,0.37,27.43,0.25,0.55,31.63,0.65,0.78,29.73,0.72,0.61,29.25,0.45,0.70,28.00,0.22,0.79,"warm,analogous",0.4371,4,"Rene_Magritte_188.jpg,Eugene_Delacroix_22.jpg,Gustave_Courbet_3.jpg,Paul_Cezanne_41.jpg,Giotto_di_Bondone_108.jpg,Vincent_van_Gogh_430.jpg"
